time,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,price day ahead
2014-12-31 23:00:00+00:00,17.0,6436.0,26118.0,50.1
2015-01-01 00:00:00+00:00,16.0,5856.0,24934.0,48.1
2015-01-01 01:00:00+00:00,8.0,5454.0,23515.0,47.33
2015-01-01 02:00:00+00:00,2.0,5151.0,22642.0,42.27
2015-01-01 03:00:00+00:00,9.0,4861.0,21785.0,38.41
2015-01-01 04:00:00+00:00,4.0,4617.0,21441.0,35.72
2015-01-01 05:00:00+00:00,3.0,4276.0,21285.0,35.13
2015-01-01 06:00:00+00:00,12.0,3994.0,21545.0,36.22
2015-01-01 07:00:00+00:00,39.0,3602.0,21443.0,32.4
2015-01-01 08:00:00+00:00,784.0,3212.0,21560.0,36.6
2015-01-01 09:00:00+00:00,1996.0,2617.0,22824.0,43.1
2015-01-01 10:00:00+00:00,2990.0,2450.0,23720.0,45.14
2015-01-01 11:00:00+00:00,3842.0,2819.0,24180.0,45.14
2015-01-01 12:00:00+00:00,3812.0,2830.0,24797.0,47.35
2015-01-01 13:00:00+00:00,3699.0,2851.0,25222.0,47.35
2015-01-01 14:00:00+00:00,3369.0,2822.0,24173.0,43.61
2015-01-01 15:00:00+00:00,2615.0,2562.0,23659.0,44.91
2015-01-01 16:00:00+00:00,1387.0,2578.0,23982.0,48.1
2015-01-01 17:00:00+00:00,399.0,2824.0,26981.0,58.02
2015-01-01 18:00:00+00:00,100.0,2801.0,28515.0,61.01
2015-01-01 19:00:00+00:00,44.0,2999.0,30482.0,62.69
2015-01-01 20:00:00+00:00,26.0,3185.0,30739.0,60.41
2015-01-01 21:00:00+00:00,13.0,3446.0,29756.0,58.15
2015-01-01 22:00:00+00:00,14.0,3482.0,27589.0,53.6
2015-01-01 23:00:00+00:00,5.0,13329.0,27309.0,10.0
2015-01-02 00:00:00+00:00,35.0,12718.0,25397.0,7.0
2015-01-02 01:00:00+00:00,43.0,12375.0,23640.0,5.0
2015-01-02 02:00:00+00:00,32.0,11524.0,22638.0,4.0
2015-01-02 03:00:00+00:00,31.0,11310.0,22238.0,4.0
2015-01-02 04:00:00+00:00,26.0,11111.0,22299.0,4.8
2015-01-02 05:00:00+00:00,21.0,11303.0,22660.0,5.0
2015-01-02 06:00:00+00:00,136.0,11297.0,23449.0,7.04
2015-01-02 07:00:00+00:00,175.0,11048.0,24067.0,7.04
2015-01-02 08:00:00+00:00,1092.0,10711.0,25737.0,7.88
2015-01-02 09:00:00+00:00,2319.0,10379.0,27883.0,10.71
2015-01-02 10:00:00+00:00,3451.0,10423.0,28969.0,10.0
2015-01-02 11:00:00+00:00,4005.0,10989.0,28894.0,7.04
2015-01-02 12:00:00+00:00,4120.0,11842.0,29460.0,7.0
2015-01-02 13:00:00+00:00,3794.0,12078.0,29389.0,6.33
2015-01-02 14:00:00+00:00,3479.0,11797.0,28231.0,5.0
2015-01-02 15:00:00+00:00,2788.0,12061.0,27716.0,6.21
2015-01-02 16:00:00+00:00,1786.0,12102.0,27981.0,9.98
2015-01-02 17:00:00+00:00,618.0,11451.0,30136.0,33.15
2015-01-02 18:00:00+00:00,170.0,10619.0,32754.0,50.0
2015-01-02 19:00:00+00:00,104.0,10216.0,33968.0,52.01
2015-01-02 20:00:00+00:00,93.0,10470.0,33870.0,50.01
2015-01-02 21:00:00+00:00,92.0,10112.0,32715.0,45.8
2015-01-02 22:00:00+00:00,81.0,9560.0,30052.0,41.74
2015-01-02 23:00:00+00:00,2.0,9313.0,26323.0,35.62
2015-01-03 00:00:00+00:00,0.0,9215.0,24301.0,27.1
2015-01-03 01:00:00+00:00,0.0,9196.0,22651.0,25.0
2015-01-03 02:00:00+00:00,2.0,9502.0,21785.0,20.01
2015-01-03 03:00:00+00:00,2.0,9617.0,21418.0,17.1
2015-01-03 04:00:00+00:00,1.0,9619.0,21317.0,17.22
2015-01-03 05:00:00+00:00,1.0,9733.0,21768.0,20.14
2015-01-03 06:00:00+00:00,37.0,9455.0,22276.0,19.87
2015-01-03 07:00:00+00:00,364.0,8564.0,22674.0,20.22
2015-01-03 08:00:00+00:00,1080.0,8062.0,24595.0,25.22
2015-01-03 09:00:00+00:00,2015.0,7573.0,26431.0,25.13
2015-01-03 10:00:00+00:00,2935.0,7689.0,27260.0,27.1
2015-01-03 11:00:00+00:00,3406.0,8082.0,27165.0,28.71
2015-01-03 12:00:00+00:00,3743.0,8571.0,27449.0,25.0
2015-01-03 13:00:00+00:00,3756.0,9082.0,27154.0,23.68
2015-01-03 14:00:00+00:00,3373.0,9168.0,26011.0,14.87
2015-01-03 15:00:00+00:00,2724.0,9502.0,25162.0,11.7
2015-01-03 16:00:00+00:00,1852.0,9020.0,24691.0,19.52
2015-01-03 17:00:00+00:00,741.0,8641.0,25293.0,25.13
2015-01-03 18:00:00+00:00,103.0,8863.0,28421.0,39.71
2015-01-03 19:00:00+00:00,111.0,9619.0,30293.0,44.0
2015-01-03 20:00:00+00:00,157.0,10158.0,30828.0,41.21
2015-01-03 21:00:00+00:00,136.0,10370.0,29896.0,35.69
2015-01-03 22:00:00+00:00,78.0,10857.0,27700.0,30.23
2015-01-03 23:00:00+00:00,584.0,8564.0,25481.0,24.65
2015-01-04 00:00:00+00:00,640.0,8335.0,23734.0,20.2
2015-01-04 01:00:00+00:00,551.0,7816.0,22658.0,19.16
2015-01-04 02:00:00+00:00,508.0,7802.0,22130.0,21.9
2015-01-04 03:00:00+00:00,445.0,7570.0,21879.0,14.9
2015-01-04 04:00:00+00:00,288.0,7595.0,22230.0,24.65
2015-01-04 05:00:00+00:00,134.0,7913.0,23903.0,28.01
2015-01-04 06:00:00+00:00,33.0,8239.0,26742.0,27.51
2015-01-04 07:00:00+00:00,379.0,8275.0,28481.0,33.96
2015-01-04 08:00:00+00:00,1381.0,8320.0,29705.0,38.0
2015-01-04 09:00:00+00:00,3378.0,8529.0,30656.0,37.17
2015-01-04 10:00:00+00:00,4727.0,8199.0,30717.0,35.01
2015-01-04 11:00:00+00:00,5221.0,7698.0,30616.0,38.0
2015-01-04 12:00:00+00:00,5765.0,7274.0,30287.0,38.12
2015-01-04 13:00:00+00:00,5661.0,7008.0,29451.0,30.4
2015-01-04 14:00:00+00:00,5540.0,7263.0,28730.0,27.58
2015-01-04 15:00:00+00:00,5319.0,7886.0,28393.0,27.56
2015-01-04 16:00:00+00:00,4766.0,8191.0,28062.0,27.5
2015-01-04 17:00:00+00:00,3965.0,8321.0,27317.0,26.53
2015-01-04 18:00:00+00:00,2680.0,8296.0,27189.0,30.0
2015-01-04 19:00:00+00:00,1189.0,8158.0,28914.0,39.7
2015-01-04 20:00:00+00:00,750.0,8677.0,30333.0,40.48
2015-01-04 21:00:00+00:00,643.0,9036.0,28341.0,37.97
2015-01-04 22:00:00+00:00,647.0,8826.0,26412.0,28.0
2015-01-04 23:00:00+00:00,399.0,7321.0,25149.0,43.49
2015-01-05 00:00:00+00:00,588.0,7474.0,23630.0,35.5
2015-01-05 01:00:00+00:00,566.0,7731.0,22590.0,35.2
2015-01-05 02:00:00+00:00,546.0,8233.0,21912.0,35.2
2015-01-05 03:00:00+00:00,386.0,8397.0,21369.0,30.6
2015-01-05 04:00:00+00:00,277.0,8437.0,20723.0,30.6
2015-01-05 05:00:00+00:00,161.0,8660.0,20498.0,30.6
2015-01-05 06:00:00+00:00,195.0,8285.0,19736.0,30.0
2015-01-05 07:00:00+00:00,685.0,8286.0,19970.0,30.6
2015-01-05 08:00:00+00:00,1669.0,8122.0,21590.0,35.3
2015-01-05 09:00:00+00:00,3011.0,8214.0,22987.0,35.2
2015-01-05 10:00:00+00:00,3344.0,8921.0,23271.0,35.4
2015-01-05 11:00:00+00:00,3932.0,9258.0,23209.0,35.5
2015-01-05 12:00:00+00:00,4236.0,9156.0,23725.0,36.8
2015-01-05 13:00:00+00:00,4215.0,9072.0,23614.0,32.5
2015-01-05 14:00:00+00:00,4050.0,8779.0,22381.0,30.0
2015-01-05 15:00:00+00:00,3728.0,8426.0,21371.0,30.0
2015-01-05 16:00:00+00:00,3175.0,7946.0,20760.0,30.6
2015-01-05 17:00:00+00:00,2658.0,7617.0,20654.0,42.01
2015-01-05 18:00:00+00:00,1764.0,6837.0,20904.0,51.4
2015-01-05 19:00:00+00:00,946.0,5836.0,22334.0,55.35
2015-01-05 20:00:00+00:00,483.0,5054.0,25504.0,62.0
2015-01-05 21:00:00+00:00,324.0,4869.0,25938.0,60.01
2015-01-05 22:00:00+00:00,347.0,4890.0,23892.0,57.6
2015-01-05 23:00:00+00:00,544.0,4104.0,24086.0,53.01
2015-01-06 00:00:00+00:00,513.0,3889.0,22554.0,45.65
2015-01-06 01:00:00+00:00,466.0,3514.0,21566.0,44.04
2015-01-06 02:00:00+00:00,481.0,3091.0,21211.0,43.58
2015-01-06 03:00:00+00:00,486.0,2691.0,21074.0,43.98
2015-01-06 04:00:00+00:00,434.0,2377.0,21579.0,44.91
2015-01-06 05:00:00+00:00,399.0,2206.0,23250.0,51.0
2015-01-06 06:00:00+00:00,475.0,1827.0,25560.0,55.76
2015-01-06 07:00:00+00:00,1408.0,1208.0,27900.0,59.95
2015-01-06 08:00:00+00:00,3077.0,759.0,29463.0,60.5
2015-01-06 09:00:00+00:00,4070.0,506.0,30133.0,61.29
2015-01-06 10:00:00+00:00,4629.0,483.0,30558.0,61.69
2015-01-06 11:00:00+00:00,4919.0,678.0,31035.0,61.95
2015-01-06 12:00:00+00:00,5014.0,1130.0,31154.0,61.29
2015-01-06 13:00:00+00:00,4875.0,1479.0,30381.0,60.09
2015-01-06 14:00:00+00:00,4686.0,2347.0,29581.0,60.5
2015-01-06 15:00:00+00:00,4404.0,3318.0,29085.0,60.69
2015-01-06 16:00:00+00:00,3907.0,3236.0,29155.0,60.69
2015-01-06 17:00:00+00:00,3456.0,3699.0,28943.0,58.9
2015-01-06 18:00:00+00:00,2719.0,3929.0,29013.0,57.0
2015-01-06 19:00:00+00:00,1615.0,4059.0,29307.0,57.0
2015-01-06 20:00:00+00:00,924.0,3823.0,29896.0,59.88
2015-01-06 21:00:00+00:00,632.0,3558.0,29310.0,59.6
2015-01-06 22:00:00+00:00,495.0,3276.0,26817.0,55.76
2015-01-06 23:00:00+00:00,597.0,6140.0,30239.0,59.52
2015-01-07 00:00:00+00:00,514.0,6205.0,28031.0,51.1
2015-01-07 01:00:00+00:00,542.0,5735.0,26635.0,47.03
2015-01-07 02:00:00+00:00,551.0,5232.0,26076.0,48.5
2015-01-07 03:00:00+00:00,550.0,4959.0,25734.0,48.79
2015-01-07 04:00:00+00:00,457.0,4784.0,25889.0,50.51
2015-01-07 05:00:00+00:00,592.0,4452.0,27135.0,59.13
2015-01-07 06:00:00+00:00,871.0,3912.0,29269.0,60.8
2015-01-07 07:00:00+00:00,1821.0,3585.0,31596.0,61.87
2015-01-07 08:00:00+00:00,3169.0,3028.0,33540.0,64.23
2015-01-07 09:00:00+00:00,4356.0,3098.0,34919.0,66.5
2015-01-07 10:00:00+00:00,4651.0,3964.0,35376.0,67.1
2015-01-07 11:00:00+00:00,4654.0,5486.0,36279.0,66.1
2015-01-07 12:00:00+00:00,4593.0,7010.0,36886.0,65.0
2015-01-07 13:00:00+00:00,4414.0,8090.0,36199.0,59.75
2015-01-07 14:00:00+00:00,4049.0,7971.0,35918.0,59.61
2015-01-07 15:00:00+00:00,3887.0,8004.0,36366.0,59.53
2015-01-07 16:00:00+00:00,4055.0,7962.0,36676.0,61.1
2015-01-07 17:00:00+00:00,3523.0,7779.0,36275.0,61.1
2015-01-07 18:00:00+00:00,2670.0,7115.0,35664.0,61.1
2015-01-07 19:00:00+00:00,1612.0,6110.0,34828.0,61.87
2015-01-07 20:00:00+00:00,743.0,5883.0,34241.0,63.71
2015-01-07 21:00:00+00:00,462.0,6276.0,33972.0,64.1
2015-01-07 22:00:00+00:00,480.0,6324.0,32057.0,59.13
2015-01-07 23:00:00+00:00,443.0,5755.0,27766.0,49.0
2015-01-08 00:00:00+00:00,363.0,5596.0,26176.0,46.86
2015-01-08 01:00:00+00:00,295.0,5218.0,24974.0,45.68
2015-01-08 02:00:00+00:00,276.0,4923.0,24173.0,44.99
2015-01-08 03:00:00+00:00,244.0,4706.0,23779.0,44.81
2015-01-08 04:00:00+00:00,212.0,4779.0,23503.0,44.68
2015-01-08 05:00:00+00:00,235.0,4867.0,23493.0,44.81
2015-01-08 06:00:00+00:00,420.0,4812.0,23562.0,44.81
2015-01-08 07:00:00+00:00,1166.0,4532.0,24929.0,46.85
2015-01-08 08:00:00+00:00,2373.0,3916.0,27227.0,49.0
2015-01-08 09:00:00+00:00,3681.0,3551.0,29193.0,54.36
2015-01-08 10:00:00+00:00,4451.0,2983.0,29950.0,61.98
2015-01-08 11:00:00+00:00,4940.0,2486.0,30333.0,62.47
2015-01-08 12:00:00+00:00,5172.0,1978.0,30711.0,62.93
2015-01-08 13:00:00+00:00,5163.0,1759.0,30055.0,61.98
2015-01-08 14:00:00+00:00,4994.0,1729.0,29123.0,57.48
2015-01-08 15:00:00+00:00,4740.0,1795.0,28632.0,54.38
2015-01-08 16:00:00+00:00,4391.0,1993.0,28356.0,54.36
2015-01-08 17:00:00+00:00,3790.0,2586.0,28124.0,52.04
2015-01-08 18:00:00+00:00,2928.0,3102.0,27922.0,54.38
2015-01-08 19:00:00+00:00,1860.0,3344.0,27925.0,60.33
2015-01-08 20:00:00+00:00,997.0,3476.0,28578.0,66.0
2015-01-08 21:00:00+00:00,689.0,3724.0,28862.0,63.6
2015-01-08 22:00:00+00:00,581.0,3880.0,27334.0,55.5
2015-01-08 23:00:00+00:00,72.0,3653.0,27430.0,60.47
2015-01-09 00:00:00+00:00,72.0,3482.0,25783.0,52.88
2015-01-09 01:00:00+00:00,73.0,3466.0,24718.0,48.62
2015-01-09 02:00:00+00:00,42.0,3526.0,24185.0,47.69
2015-01-09 03:00:00+00:00,29.0,3602.0,23980.0,45.85
2015-01-09 04:00:00+00:00,41.0,3582.0,24139.0,45.78
2015-01-09 05:00:00+00:00,34.0,3911.0,25737.0,49.3
2015-01-09 06:00:00+00:00,65.0,4167.0,27995.0,55.93
2015-01-09 07:00:00+00:00,386.0,4273.0,29747.0,60.47
2015-01-09 08:00:00+00:00,1217.0,3856.0,31824.0,57.5
2015-01-09 09:00:00+00:00,2336.0,3894.0,33063.0,59.57
2015-01-09 10:00:00+00:00,3164.0,3821.0,33748.0,60.47
2015-01-09 11:00:00+00:00,3407.0,3705.0,34392.0,63.52
2015-01-09 12:00:00+00:00,3874.0,3614.0,34891.0,63.69
2015-01-09 13:00:00+00:00,4218.0,3740.0,33853.0,60.47
2015-01-09 14:00:00+00:00,4084.0,3949.0,32981.0,60.1
2015-01-09 15:00:00+00:00,3846.0,4323.0,32846.0,62.53
2015-01-09 16:00:00+00:00,3394.0,4708.0,32833.0,63.01
2015-01-09 17:00:00+00:00,2711.0,5369.0,32283.0,62.29
2015-01-09 18:00:00+00:00,1832.0,5950.0,31942.0,61.51
2015-01-09 19:00:00+00:00,931.0,5984.0,32045.0,65.5
2015-01-09 20:00:00+00:00,440.0,5860.0,33356.0,67.67
2015-01-09 21:00:00+00:00,424.0,5616.0,31269.0,61.51
2015-01-09 22:00:00+00:00,417.0,5120.0,28845.0,54.9
2015-01-09 23:00:00+00:00,268.0,1058.0,24575.0,56.65
2015-01-10 00:00:00+00:00,196.0,905.0,23348.0,53.5
2015-01-10 01:00:00+00:00,202.0,890.0,22480.0,49.69
2015-01-10 02:00:00+00:00,61.0,939.0,22330.0,49.1
2015-01-10 03:00:00+00:00,45.0,910.0,22165.0,51.25
2015-01-10 04:00:00+00:00,35.0,872.0,22491.0,53.6
2015-01-10 05:00:00+00:00,27.0,869.0,24284.0,58.02
2015-01-10 06:00:00+00:00,31.0,962.0,27772.0,63.03
2015-01-10 07:00:00+00:00,237.0,1090.0,29263.0,63.56
2015-01-10 08:00:00+00:00,1093.0,1218.0,29664.0,64.66
2015-01-10 09:00:00+00:00,2703.0,995.0,30369.0,63.9
2015-01-10 10:00:00+00:00,4196.0,783.0,30650.0,61.9
2015-01-10 11:00:00+00:00,4699.0,1454.0,30964.0,60.9
2015-01-10 12:00:00+00:00,5068.0,2133.0,30930.0,59.8
2015-01-10 13:00:00+00:00,4903.0,2881.0,29821.0,56.8
2015-01-10 14:00:00+00:00,4585.0,3109.0,29284.0,53.6
2015-01-10 15:00:00+00:00,3645.0,3681.0,29705.0,53.5
2015-01-10 16:00:00+00:00,3526.0,4175.0,29953.0,54.9
2015-01-10 17:00:00+00:00,2622.0,4614.0,29914.0,55.26
2015-01-10 18:00:00+00:00,1492.0,4510.0,29920.0,61.0
2015-01-10 19:00:00+00:00,723.0,4211.0,32363.0,61.69
2015-01-10 20:00:00+00:00,496.0,4406.0,31869.0,61.0
2015-01-10 21:00:00+00:00,453.0,4116.0,28549.0,56.8
2015-01-10 22:00:00+00:00,461.0,3281.0,26142.0,53.0
2015-01-10 23:00:00+00:00,23.0,4187.0,22654.0,53.21
2015-01-11 00:00:00+00:00,3.0,4828.0,21215.0,36.1
2015-01-11 01:00:00+00:00,14.0,5191.0,20177.0,34.0
2015-01-11 02:00:00+00:00,17.0,5771.0,19623.0,31.0
2015-01-11 03:00:00+00:00,32.0,5999.0,19453.0,25.17
2015-01-11 04:00:00+00:00,27.0,6393.0,19430.0,25.46
2015-01-11 05:00:00+00:00,10.0,7013.0,19825.0,26.56
2015-01-11 06:00:00+00:00,35.0,7469.0,20080.0,26.25
2015-01-11 07:00:00+00:00,348.0,8003.0,20529.0,26.26
2015-01-11 08:00:00+00:00,1019.0,8890.0,22303.0,27.3
2015-01-11 09:00:00+00:00,2140.0,10121.0,23863.0,27.42
2015-01-11 10:00:00+00:00,2592.0,10477.0,24372.0,27.87
2015-01-11 11:00:00+00:00,2741.0,10956.0,24563.0,28.24
2015-01-11 12:00:00+00:00,2672.0,11131.0,24976.0,27.49
2015-01-11 13:00:00+00:00,2300.0,11719.0,24827.0,27.27
2015-01-11 14:00:00+00:00,1672.0,12170.0,23696.0,24.14
2015-01-11 15:00:00+00:00,880.0,12143.0,23021.0,24.65
2015-01-11 16:00:00+00:00,354.0,12239.0,23123.0,31.0
2015-01-11 17:00:00+00:00,42.0,12185.0,25036.0,41.7
2015-01-11 18:00:00+00:00,10.0,12613.0,26555.0,50.34
2015-01-11 19:00:00+00:00,0.0,12869.0,26981.0,46.48
2015-01-11 20:00:00+00:00,5.0,12678.0,27054.0,40.0
2015-01-11 21:00:00+00:00,7.0,12606.0,25990.0,36.9
2015-01-11 22:00:00+00:00,3.0,12571.0,23997.0,32.79
2015-01-11 23:00:00+00:00,21.0,1683.0,27051.0,66.17
2015-01-12 00:00:00+00:00,18.0,1488.0,25157.0,61.57
2015-01-12 01:00:00+00:00,8.0,1316.0,24059.0,56.7
2015-01-12 02:00:00+00:00,15.0,1361.0,23630.0,54.5
2015-01-12 03:00:00+00:00,11.0,1345.0,23522.0,53.96
2015-01-12 04:00:00+00:00,11.0,1272.0,24139.0,56.7
2015-01-12 05:00:00+00:00,13.0,1265.0,26643.0,62.69
2015-01-12 06:00:00+00:00,31.0,1283.0,31303.0,69.37
2015-01-12 07:00:00+00:00,188.0,1251.0,34166.0,68.0
2015-01-12 08:00:00+00:00,1051.0,1217.0,34902.0,70.5
2015-01-12 09:00:00+00:00,2116.0,1164.0,35302.0,70.5
2015-01-12 10:00:00+00:00,2841.0,1079.0,34926.0,68.5
2015-01-12 11:00:00+00:00,3487.0,1025.0,34461.0,67.2
2015-01-12 12:00:00+00:00,3466.0,1233.0,34077.0,66.46
2015-01-12 13:00:00+00:00,3264.0,1101.0,32951.0,64.76
2015-01-12 14:00:00+00:00,2491.0,961.0,32532.0,64.76
2015-01-12 15:00:00+00:00,1548.0,885.0,32380.0,65.23
2015-01-12 16:00:00+00:00,817.0,994.0,33392.0,66.5
2015-01-12 17:00:00+00:00,333.0,1212.0,36018.0,72.5
2015-01-12 18:00:00+00:00,53.0,1088.0,36757.0,72.58
2015-01-12 19:00:00+00:00,0.0,1135.0,36901.0,72.07
2015-01-12 20:00:00+00:00,0.0,1385.0,35903.0,68.8
2015-01-12 21:00:00+00:00,21.0,1642.0,32853.0,65.23
2015-01-12 22:00:00+00:00,8.0,1746.0,29696.0,63.29
2015-01-12 23:00:00+00:00,4.0,8097.0,28161.0,46.17
2015-01-13 00:00:00+00:00,0.0,7806.0,25814.0,42.0
2015-01-13 01:00:00+00:00,0.0,7376.0,24609.0,40.8
2015-01-13 02:00:00+00:00,1.0,7098.0,24062.0,39.69
2015-01-13 03:00:00+00:00,3.0,6814.0,23903.0,39.2
2015-01-13 04:00:00+00:00,1.0,6962.0,24462.0,40.0
2015-01-13 05:00:00+00:00,1.0,6887.0,27029.0,44.93
2015-01-13 06:00:00+00:00,9.0,6901.0,31669.0,58.34
2015-01-13 07:00:00+00:00,61.0,6887.0,35277.0,62.2
2015-01-13 08:00:00+00:00,650.0,7022.0,36330.0,66.2
2015-01-13 09:00:00+00:00,1695.0,6650.0,36982.0,68.52
2015-01-13 10:00:00+00:00,2715.0,5847.0,36787.0,66.49
2015-01-13 11:00:00+00:00,3317.0,5519.0,36279.0,63.31
2015-01-13 12:00:00+00:00,3422.0,6002.0,35781.0,61.84
2015-01-13 13:00:00+00:00,3350.0,6334.0,34485.0,57.46
2015-01-13 14:00:00+00:00,3012.0,6593.0,33826.0,57.59
2015-01-13 15:00:00+00:00,2280.0,6291.0,33745.0,60.69
2015-01-13 16:00:00+00:00,1292.0,5959.0,34067.0,62.56
2015-01-13 17:00:00+00:00,437.0,5636.0,36388.0,67.11
2015-01-13 18:00:00+00:00,4.0,5604.0,37797.0,70.2
2015-01-13 19:00:00+00:00,8.0,5820.0,37691.0,69.1
2015-01-13 20:00:00+00:00,16.0,5901.0,36952.0,63.89
2015-01-13 21:00:00+00:00,11.0,5718.0,34327.0,61.84
2015-01-13 22:00:00+00:00,6.0,5770.0,31228.0,54.96
2015-01-13 23:00:00+00:00,1.0,5993.0,28401.0,48.04
2015-01-14 00:00:00+00:00,3.0,6256.0,25944.0,43.22
2015-01-14 01:00:00+00:00,1.0,6577.0,24597.0,43.05
2015-01-14 02:00:00+00:00,1.0,6625.0,24158.0,43.21
2015-01-14 03:00:00+00:00,0.0,6428.0,24076.0,43.05
2015-01-14 04:00:00+00:00,0.0,6395.0,24612.0,46.83
2015-01-14 05:00:00+00:00,0.0,5557.0,27154.0,60.69
2015-01-14 06:00:00+00:00,2.0,4933.0,32225.0,68.03
2015-01-14 07:00:00+00:00,58.0,4636.0,35671.0,71.46
2015-01-14 08:00:00+00:00,497.0,4658.0,36366.0,78.9
2015-01-14 09:00:00+00:00,1345.0,4549.0,36501.0,81.12
2015-01-14 10:00:00+00:00,2281.0,4313.0,36304.0,77.15
2015-01-14 11:00:00+00:00,2895.0,4447.0,35821.0,71.15
2015-01-14 12:00:00+00:00,3159.0,5041.0,35422.0,68.25
2015-01-14 13:00:00+00:00,3111.0,5388.0,34070.0,63.89
2015-01-14 14:00:00+00:00,2643.0,5530.0,33419.0,63.01
2015-01-14 15:00:00+00:00,1871.0,5641.0,33189.0,64.89
2015-01-14 16:00:00+00:00,830.0,5604.0,33748.0,67.11
2015-01-14 17:00:00+00:00,285.0,5888.0,36210.0,69.96
2015-01-14 18:00:00+00:00,31.0,6335.0,38021.0,70.52
2015-01-14 19:00:00+00:00,11.0,6924.0,38219.0,68.75
2015-01-14 20:00:00+00:00,22.0,7523.0,37223.0,62.99
2015-01-14 21:00:00+00:00,15.0,8025.0,34534.0,55.0
2015-01-14 22:00:00+00:00,0.0,8085.0,31369.0,45.67
2015-01-14 23:00:00+00:00,4.0,8424.0,28158.0,39.0
2015-01-15 00:00:00+00:00,0.0,8463.0,25897.0,35.0
2015-01-15 01:00:00+00:00,0.0,8402.0,24636.0,34.73
2015-01-15 02:00:00+00:00,0.0,8319.0,23966.0,33.04
2015-01-15 03:00:00+00:00,1.0,8337.0,23884.0,32.25
2015-01-15 04:00:00+00:00,1.0,8093.0,24391.0,33.0
2015-01-15 05:00:00+00:00,1.0,7992.0,26919.0,38.0
2015-01-15 06:00:00+00:00,21.0,8186.0,31770.0,48.62
2015-01-15 07:00:00+00:00,73.0,8689.0,35369.0,57.59
2015-01-15 08:00:00+00:00,567.0,9166.0,36242.0,63.01
2015-01-15 09:00:00+00:00,1397.0,9423.0,36975.0,64.0
2015-01-15 10:00:00+00:00,2191.0,9164.0,36838.0,62.01
2015-01-15 11:00:00+00:00,2556.0,9595.0,36431.0,54.87
2015-01-15 12:00:00+00:00,2640.0,9905.0,36047.0,45.3
2015-01-15 13:00:00+00:00,2457.0,9694.0,34655.0,41.35
2015-01-15 14:00:00+00:00,1902.0,10147.0,34111.0,40.8
2015-01-15 15:00:00+00:00,1181.0,10370.0,34190.0,45.03
2015-01-15 16:00:00+00:00,454.0,10246.0,34596.0,52.47
2015-01-15 17:00:00+00:00,61.0,10109.0,36820.0,61.69
2015-01-15 18:00:00+00:00,11.0,10483.0,38704.0,63.43
2015-01-15 19:00:00+00:00,11.0,11013.0,38572.0,62.01
2015-01-15 20:00:00+00:00,3.0,11527.0,37657.0,54.12
2015-01-15 21:00:00+00:00,3.0,12069.0,34804.0,42.35
2015-01-15 22:00:00+00:00,3.0,11549.0,31605.0,40.13
2015-01-15 23:00:00+00:00,6.0,10850.0,28330.0,36.0
2015-01-16 00:00:00+00:00,0.0,9975.0,26071.0,34.0
2015-01-16 01:00:00+00:00,0.0,9267.0,24619.0,33.04
2015-01-16 02:00:00+00:00,1.0,8578.0,24127.0,33.04
2015-01-16 03:00:00+00:00,4.0,8099.0,23954.0,33.73
2015-01-16 04:00:00+00:00,4.0,8683.0,24612.0,35.0
2015-01-16 05:00:00+00:00,2.0,8602.0,27024.0,40.69
2015-01-16 06:00:00+00:00,12.0,8277.0,31796.0,57.93
2015-01-16 07:00:00+00:00,47.0,8769.0,35288.0,64.89
2015-01-16 08:00:00+00:00,416.0,9186.0,36377.0,70.52
2015-01-16 09:00:00+00:00,1032.0,9546.0,36967.0,71.25
2015-01-16 10:00:00+00:00,1628.0,9912.0,36823.0,68.69
2015-01-16 11:00:00+00:00,2276.0,10797.0,36450.0,62.56
2015-01-16 12:00:00+00:00,2613.0,11646.0,36098.0,58.34
2015-01-16 13:00:00+00:00,2538.0,12710.0,34828.0,48.84
2015-01-16 14:00:00+00:00,2272.0,13327.0,34019.0,46.25
2015-01-16 15:00:00+00:00,1691.0,12385.0,33853.0,54.02
2015-01-16 16:00:00+00:00,765.0,11017.0,34258.0,58.98
2015-01-16 17:00:00+00:00,187.0,10038.0,36326.0,63.52
2015-01-16 18:00:00+00:00,33.0,9097.0,37410.0,66.94
2015-01-16 19:00:00+00:00,18.0,9500.0,37004.0,64.89
2015-01-16 20:00:00+00:00,37.0,9839.0,36315.0,59.88
2015-01-16 21:00:00+00:00,36.0,9487.0,34030.0,55.02
2015-01-16 22:00:00+00:00,32.0,9505.0,31310.0,45.34
2015-01-16 23:00:00+00:00,34.0,9235.0,29129.0,36.54
2015-01-17 00:00:00+00:00,35.0,9170.0,26616.0,33.8
2015-01-17 01:00:00+00:00,17.0,8834.0,24814.0,33.04
2015-01-17 02:00:00+00:00,2.0,8180.0,23925.0,33.04
2015-01-17 03:00:00+00:00,2.0,7714.0,23574.0,33.04
2015-01-17 04:00:00+00:00,0.0,7366.0,23512.0,34.0
2015-01-17 05:00:00+00:00,0.0,6668.0,24045.0,36.0
2015-01-17 06:00:00+00:00,5.0,6236.0,25660.0,41.19
2015-01-17 07:00:00+00:00,104.0,6310.0,27391.0,48.2
2015-01-17 08:00:00+00:00,713.0,5935.0,30302.0,60.64
